	ID	CATS1	CATS2	CATS3	CATS4	CATS5	CATS6	CATS7	CATS8	CATS9	CATS10	CATS11	CATS12	CATS13	CATS14	CATS15	CATS16	CATS17	CATS18	CATS19	CATS20	CATS21	CATS22	CATS23	CATS24	CATS25	CATS26	CATS27	CATS28	CATS29	CATS30	CATS31	CATS32	CATS33	CATS34	CATS35	CATS36	CATS37	CATS38	CATS39	CATS40	CATS41	CATS42	CATS43	CATS44	CATS45	CATS46	CATS47	CATS48	CATS49	CATS50	CATS51	CATS52	CATS53	CATS54	CATS55	CATS56	CATS57	CATS58	CATS59	CATS60	CATS61	CATS62	CATS63	CATS64	CATS65	CATS66	CATS67	CATS68	CATS69	CATS70	CATS71	CATS72	CATS73	CATS74	CATS75	CATS76	CATS77	CATS78	CATS79	CATS80	CATS81	CATS82	CATS83	CATS84	CATS85	CATS86	CATS87	CATS88	CATS89	CATS90	CATS91	CATS92	CATS93	CATS94	CATS95	CATS96	CATS97	CATS98	CATS99	CATS100	CATS101	CATS102	CATS103	CATS104	CATS105	CATS106	CATS107	CATS108	CATS109	CATS110	CATS111	CATS112	CATS113	CATS114	CATS115	CATS116	CATS117	CATS118	CATS119	CATS120	CATS121	CATS122	CATS123	CATS124	CATS125	CATS126	CATS127	CATS128	CATS129	CATS130	CATS131	CATS132	CATS133	CATS134	CATS135	CATS136	CATS137	CATS138	CATS139	CATS140	CATS141	CATS142	CATS143	CATS144	CATS145	CATS146	CATS147	CATS148	CATS149	CATS150	CATS151	CATS152	CATS153	CATS154	CATS155	CATS156	CATS157	CATS158	CATS159	CATS160	CATS161	CATS162	CATS163	CATS164	CATS165	CATS166	CATS167	CATS168	CATS169	CATS170	CATS171	CATS172	CATS173	CATS174	CATS175	CATS176	CATS177	CATS178	CATS179	CATS180	CATS181	CATS182	CATS183	CATS184	CATS185	CATS186	CATS187	CATS188	CATS189	CATS190	CATS191	CATS192	CATS193	CATS194	CATS195	CATS196	CATS197	CATS198	CATS199	CATS200	CATS201	CATS202	CATS203	CATS204	CATS205	CATS206	CATS207	CATS208	CATS209	CATS210
27	928	0.0	0.125	0.375	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0625	0.1875	0.125	0.0625	0.0	0.125	0.1875	0.0	0.4	0.2	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13333334	0.2	0.13333334	0.26666668	0.13333334	0.06666667	0.06666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.16666667	0.16666667	0.0	0.0	0.16666667	0.0	0.16666667	0.0	0.0	0.0	0.2	0.2	0.0	0.4	0.0	0.0	0.0	0.2	0.0	0.15384616	0.07692308	0.07692308	0.15384616	0.15384616	0.07692308	0.07692308	0.07692308	0.15384616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.2	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	929	0.0	0.0	0.11111111	0.0	0.16666667	0.055555556	0.2777778	0.055555556	0.33333334	0.0	0.0	0.0952381	0.23809524	0.04761905	0.14285715	0.14285715	0.04761905	0.0	0.2857143	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.41666666	0.0	0.083333336	0.0	0.0	0.0	0.2857143	0.04761905	0.04761905	0.14285715	0.0952381	0.0952381	0.1904762	0.0952381	0.0	0.0	0.2	0.0	0.0	0.0	0.4	0.0	0.4	0.0	0.0	0.33333334	0.0	0.0	0.0	0.33333334	0.0	0.33333334	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.33333334	0.0	0.0	0.0	0.0	0.2	0.4	0.0	0.2	0.0	0.0	0.0	0.2	0.0	0.0	0.2	0.0	0.5	0.2	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	0.0	0.6666667	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	0.0	0.6666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.16666667	0.16666667	0.0	0.0	0.0	0.0	0.5	0.16666667	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	930	0.0	0.0	0.2857143	0.0	0.2857143	0.0	0.2857143	0.0	0.14285715	0.0	0.0	0.25	0.33333334	0.0	0.083333336	0.16666667	0.0	0.083333336	0.0	0.083333336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.125	0.0	0.0	0.125	0.125	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.4	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.26666668	0.0	0.26666668	0.26666668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	931	0.0	0.07692308	0.07692308	0.07692308	0.07692308	0.30769232	0.07692308	0.15384616	0.15384616	0.0	0.0	0.2	0.0	0.2	0.2	0.0	0.2	0.1	0.0	0.1	0.0	0.0	0.33333334	0.33333334	0.0	0.16666667	0.0	0.0	0.16666667	0.0	0.0	0.0	0.125	0.1875	0.125	0.0625	0.09375	0.25	0.125	0.03125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.14285715	0.21428572	0.14285715	0.071428575	0.071428575	0.0	0.0	0.071428575	0.2857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285715	0.2857143	0.42857143	0.0	0.0	0.14285715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23529412	0.1764706	0.0	0.0	0.0	0.0	0.1764706	0.23529412	0.1764706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	932	0.0	0.0	0.11111111	0.055555556	0.11111111	0.22222222	0.11111111	0.22222222	0.11111111	0.055555556	0.0	0.09090909	0.27272728	0.09090909	0.09090909	0.0	0.18181819	0.0	0.18181819	0.09090909	0.0	0.0	0.2857143	0.14285715	0.0	0.42857143	0.0	0.14285715	0.0	0.0	0.0	0.0	0.16	0.08	0.08	0.14	0.14	0.12	0.16	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.21428572	0.071428575	0.071428575	0.2857143	0.071428575	0.14285715	0.0	0.14285715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.25	0.375	0.125	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666667	0.125	0.083333336	0.16666667	0.0	0.0	0.125	0.16666667	0.16666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	933	0.0	0.0	0.16666667	0.0	0.16666667	0.0	0.0	0.33333334	0.16666667	0.16666667	0.0	0.0	0.2	0.06666667	0.2	0.13333334	0.13333334	0.06666667	0.06666667	0.13333334	0.0	0.0	0.27272728	0.18181819	0.0	0.09090909	0.27272728	0.09090909	0.09090909	0.0	0.0	0.0	0.055555556	0.16666667	0.22222222	0.2777778	0.11111111	0.0	0.055555556	0.11111111	0.0	0.6666667	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	0.5	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.18181819	0.09090909	0.09090909	0.09090909	0.18181819	0.09090909	0.09090909	0.09090909	0.09090909	0.0	0.125	0.125	0.125	0.083333336	0.125	0.083333336	0.125	0.16666667	0.041666668	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.071428575	0.21428572	0.35714287	0.21428572	0.0	0.0	0.071428575	0.071428575	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.33333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.33333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	934	0.0	0.0	0.1	0.0	0.1	0.1	0.4	0.1	0.0	0.2	0.0	0.2	0.6	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.1	0.1	0.0	0.4	0.0	0.0	0.1	0.0	0.0	0.23809524	0.0	0.0	0.1904762	0.0952381	0.1904762	0.0952381	0.1904762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.4	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.2	0.0	0.2	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.125	0.375	0.125	0.125	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.14285715	0.14285715	0.0	0.2857143	0.0	0.0	0.0	0.14285715	0.2857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.33333334	0.0	0.33333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	935	0.0	0.0	0.16666667	0.16666667	0.083333336	0.20833333	0.083333336	0.125	0.125	0.041666668	0.0	0.15789473	0.05263158	0.21052632	0.05263158	0.05263158	0.21052632	0.05263158	0.05263158	0.15789473	0.0	0.0	0.33333334	0.0	0.0	0.33333334	0.0	0.0	0.16666667	0.16666667	0.0	0.0	0.14583333	0.125	0.1875	0.104166664	0.041666668	0.1875	0.1875	0.020833334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.10526316	0.15789473	0.10526316	0.05263158	0.21052632	0.05263158	0.05263158	0.15789473	0.10526316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.125	0.25	0.25	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22222222	0.055555556	0.055555556	0.055555556	0.11111111	0.16666667	0.16666667	0.055555556	0.11111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	936	0.0	0.0	0.16666667	0.16666667	0.0	0.0	0.16666667	0.16666667	0.0	0.33333334	0.0	0.2	0.13333334	0.06666667	0.2	0.06666667	0.2	0.0	0.13333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.2	0.4	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.0	0.33333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	0.16666667	0.16666667	0.16666667	0.16666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	937	0.0	0.0	0.33333334	0.19444445	0.25	0.11111111	0.0	0.11111111	0.0	0.0	0.0	0.071428575	0.023809524	0.23809524	0.0	0.023809524	0.04761905	0.14285715	0.26190478	0.1904762	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.1	0.275	0.3	0.225	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.33333334	0.6666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.0	0.0	0.44444445	0.33333334	0.0	0.11111111	0.11111111	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	0.0	0.6666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.33333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.33333334	0.33333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	938	0.0	0.0	0.23529412	0.05882353	0.23529412	0.0	0.1764706	0.11764706	0.1764706	0.0	0.0	0.1	0.4	0.0	0.2	0.1	0.0	0.1	0.1	0.0	0.0	0.0	0.11111111	0.44444445	0.11111111	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	0.18181819	0.0	0.13636364	0.09090909	0.3181818	0.0	0.09090909	0.18181819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.33333334	0.33333334	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	0.33333334	0.16666667	0.16666667	0.33333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.125	0.0	0.25	0.125	0.125	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	939	0.0	0.07692308	0.07692308	0.15384616	0.07692308	0.23076923	0.07692308	0.15384616	0.15384616	0.0	0.0	0.4	0.1	0.0	0.2	0.1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10526316	0.2631579	0.10526316	0.21052632	0.10526316	0.05263158	0.10526316	0.05263158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22222222	0.0	0.11111111	0.22222222	0.11111111	0.11111111	0.11111111	0.0	0.11111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.2	0.0	0.2	0.2	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.5	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.33333334	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.125	0.375	0.125	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	941	0.0	0.0	0.2	0.0	0.2	0.1	0.3	0.0	0.1	0.1	0.0	0.3125	0.0	0.1875	0.125	0.125	0.0	0.0	0.125	0.125	0.0	0.0	0.5714286	0.0	0.14285715	0.0	0.2857143	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.15	0.05	0.2	0.1	0.15	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071428575	0.21428572	0.2857143	0.0	0.0	0.21428572	0.21428572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5714286	0.0	0.0	0.0	0.42857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.4	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
